learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.505E7,1832.271871,0.006011243863432346,1.505E7,98.4993023255814,96.92359245442852,1.505E7,1.6764456E7,6790.0,4213.0,4213.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.506E7,1835.009573,0.00602311896982174,1.506E7,98.4997277556441,96.92445526418678,1.506E7,1.6766936E7,6795.0,4217.0,4217.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.507E7,1837.536197,0.00603408064434569,1.507E7,98.50025215660251,96.92552287600964,1.507E7,1.6770216E7,6797.0,4218.0,4218.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.508E7,1839.745955,0.006043665639694579,1.508E7,98.50085543766578,96.92676434240465,1.508E7,1.6766776E7,6799.0,4219.0,4219.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.509E7,1841.92928,0.006053136671221303,1.509E7,98.50140490390987,96.92789925827267,1.509E7,1.6768E7,6803.0,4221.0,4221.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.51E7,1844.006285,0.006062155039182632,1.51E7,98.50201986754968,96.92915683666412,1.51E7,1.6783896E7,6803.0,4221.0,4221.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.511E7,1846.327769,0.006072235536973604,1.511E7,98.50255459960292,96.93026620650723,1.511E7,1.6784896E7,6805.0,4222.0,4222.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.512E7,1848.488879,0.006081621822127505,1.512E7,98.50318783068784,96.93156155360862,1.512E7,1.6788784E7,6805.0,4222.0,4222.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.513E7,1850.723199,0.006091324145209925,1.513E7,98.50376074025115,96.93272915942475,1.513E7,1.678544E7,6809.0,4224.0,4224.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.514E7,1852.932609,0.0061009207498931755,1.514E7,98.50426023778071,96.9337481671833,1.514E7,1.6789728E7,6814.0,4228.0,4228.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.515E7,1855.299443,0.006111205526800333,1.515E7,98.50479207920793,96.93484793132666,1.515E7,1.6796912E7,6819.0,4232.0,4232.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.516E7,1858.15277,0.006123601693105434,1.516E7,98.50536279683378,96.93602698390016,1.516E7,1.6793384E7,6821.0,4233.0,4233.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.517E7,1860.806477,0.006135136000499965,1.517E7,98.50593276203033,96.9371879297553,1.517E7,1.6801224E7,6821.0,4233.0,4233.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.518E7,1863.268619,0.006145838105924841,1.518E7,98.50650197628458,96.93835057930616,1.518E7,1.6801904E7,6821.0,4233.0,4233.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.519E7,1865.515513,0.006155608520597662,1.519E7,98.50704410796577,96.93945952451368,1.519E7,1.6808648E7,6821.0,4233.0,4233.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.52E7,1867.807637,0.006165578080593584,1.52E7,98.5076052631579,96.94060611902383,1.52E7,1.6812808E7,6830.0,4239.0,4239.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.521E7,1870.071288,0.006175423169918265,1.521E7,98.5082577251808,96.94194092914017,1.521E7,1.6811736E7,6834.0,4241.0,4241.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.522E7,1872.237278,0.006184843430538693,1.522E7,98.50879106438896,96.94303231559587,1.522E7,1.6811592E7,6839.0,4245.0,4245.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.523E7,1874.53581,0.006194850642542436,1.523E7,98.5092646093237,96.9440019642314,1.523E7,1.6829256E7,6839.0,4245.0,4245.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.524E7,1876.944142,0.006205343366722227,1.524E7,98.50976377952756,96.94503852037134,1.524E7,1.6841248E7,6843.0,4247.0,4247.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.525E7,1879.3149,0.006215680718182096,1.525E7,98.51023606557378,96.94600942602901,1.525E7,1.6854832E7,6843.0,4247.0,4247.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.526E7,1881.746468,0.006226281240196263,1.526E7,98.51070117955439,96.9469691452444,1.526E7,1.685168E7,6845.0,4248.0,4248.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.527E7,1884.046498,0.006236315028637426,1.527E7,98.51133595284873,96.94825988747948,1.527E7,1.686296E7,6847.0,4249.0,4249.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.528E7,1886.4512,0.006246795769601946,1.528E7,98.51187172774868,96.94936349313657,1.528E7,1.6847408E7,6857.0,4254.0,4254.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.529E7,1889.111028,0.006258405762608011,1.529E7,98.51245912361021,96.95057163222731,1.529E7,1.6872552E7,6866.0,4260.0,4260.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.53E7,1891.600858,0.006269283865366104,1.53E7,98.51302614379085,96.9517277258221,1.53E7,1.6888296E7,6866.0,4260.0,4260.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.531E7,1893.980012,0.006279683253459133,1.531E7,98.51360548661006,96.9529089657782,1.531E7,1.6896144E7,6866.0,4260.0,4260.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.532E7,1896.34452,0.006290023516833167,1.532E7,98.51419060052218,96.95411102483371,1.532E7,1.6904144E7,6866.0,4260.0,4260.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.533E7,1899.024906,0.006301745178492907,1.533E7,98.51470319634703,96.95516626097475,1.533E7,1.6904184E7,6866.0,4260.0,4260.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.534E7,1901.327075,0.006311817643296971,1.534E7,98.51518904823989,96.95616450451881,1.534E7,1.6912232E7,6866.0,4260.0,4260.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.535E7,1903.788903,0.0063225933417050415,1.535E7,98.51571986970684,96.95724141395155,1.535E7,1.69196E7,6868.0,4261.0,4261.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.536E7,1906.081729,0.006332640455398932,1.536E7,98.51629557291666,96.95842220698434,1.536E7,1.6938408E7,6868.0,4261.0,4261.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.537E7,1908.409521,0.006342847818240167,1.537E7,98.51686402081978,96.95957945024644,1.537E7,1.695008E7,6868.0,4261.0,4261.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.538E7,1910.931519,0.006353905025421286,1.538E7,98.51749024707412,96.96086609947898,1.538E7,1.69474E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.539E7,1913.233921,0.006364001510614095,1.539E7,98.5180831708902,96.96207682513545,1.539E7,1.6950848E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.54E7,1915.971462,0.006376011032603484,1.54E7,98.51866883116884,96.96327803866757,1.54E7,1.695772E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.541E7,1918.591788,0.006387506758398527,1.541E7,98.51912394548994,96.9642049452428,1.541E7,1.6958344E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.542E7,1920.783359,0.006397122085599725,1.542E7,98.51974059662776,96.96547429301027,1.542E7,1.6959416E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.543E7,1922.952258,0.006406638637130993,1.543E7,98.5203110823072,96.96664565441672,1.543E7,1.6960656E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.544E7,1925.168405,0.00641636915080883,1.544E7,98.52091321243523,96.96787968293242,1.544E7,1.6972256E7,6870.0,4262.0,4262.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.545E7,1928.147583,0.006429450116197057,1.545E7,98.52154692556634,96.96918203652051,1.545E7,1.6972496E7,6872.0,4263.0,4263.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.546E7,1930.651942,0.006440446579528417,1.546E7,98.52207632600258,96.97027004094105,1.546E7,1.6973008E7,6872.0,4263.0,4263.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.547E7,1932.946792,0.006450523464608383,1.547E7,98.52261797026503,96.97138013127116,1.547E7,1.6973616E7,6872.0,4263.0,4263.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.548E7,1936.034219,0.0064640814482097185,1.548E7,98.52319767441861,96.97256736809182,1.548E7,1.6974648E7,6877.0,4267.0,4267.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.549E7,1938.331528,0.006474171993194986,1.549E7,98.52382182052938,96.973844023456,1.549E7,1.6978432E7,6879.0,4268.0,4268.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.55E7,1940.689266,0.006484535340378088,1.55E7,98.52436774193548,96.97497357184854,1.55E7,1.6990528E7,6879.0,4268.0,4268.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.551E7,1943.01979,0.006494777390968769,1.551E7,98.5249774339136,96.97621747348497,1.551E7,1.6987744E7,6881.0,4269.0,4269.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.552E7,1945.847021,0.006507197764756388,1.552E7,98.52559278350516,96.97746756230373,1.552E7,1.6981488E7,6885.0,4271.0,4271.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.553E7,1948.397133,0.00651839618709939,1.553E7,98.52618158403091,96.9786729654414,1.553E7,1.6974616E7,6892.0,4276.0,4276.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.554E7,1950.664296,0.006528358140225768,1.554E7,98.52666666666666,96.97965915396443,1.554E7,1.6984944E7,6894.0,4277.0,4277.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.555E7,1953.043077,0.006538812966943778,1.555E7,98.52722829581994,96.98080787443219,1.555E7,1.698888E7,6894.0,4277.0,4277.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.556E7,1955.867101,0.006551227697456096,1.556E7,98.52784061696657,96.98205666889875,1.556E7,1.6993048E7,6894.0,4277.0,4277.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.557E7,1958.90615,0.006564600728140774,1.557E7,98.52827231856133,96.98294910131006,1.557E7,1.7009616E7,6896.0,4278.0,4278.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.558E7,1961.478247,0.006575921330869802,1.558E7,98.52877406931964,96.98397142384358,1.558E7,1.7013144E7,6896.0,4278.0,4278.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.559E7,1963.766136,0.006585989317084836,1.559E7,98.52930724823605,96.9850770715113,1.559E7,1.7010224E7,6901.0,4282.0,4282.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.56E7,1966.038762,0.006595996825887995,1.56E7,98.52979487179488,96.98607872689713,1.56E7,1.70216E7,6901.0,4282.0,4282.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.561E7,1968.498645,0.00660683190931805,1.561E7,98.53035233824473,96.98721978914256,1.561E7,1.7026296E7,6901.0,4282.0,4282.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.562E7,1970.738504,0.006616698633166151,1.562E7,98.53085787451985,96.98825550948904,1.562E7,1.7027648E7,6908.0,4287.0,4287.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.563E7,1973.099575,0.006627099220648258,1.563E7,98.53146513115803,96.98951184292835,1.563E7,1.7027512E7,6915.0,4292.0,4292.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.564E7,1975.376079,0.006637128880473342,1.564E7,98.5319884910486,96.99058020933612,1.564E7,1.7030216E7,6919.0,4294.0,4294.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.565E7,1977.523188,0.006646601854205452,1.565E7,98.53238977635783,96.99140922807628,1.565E7,1.7054328E7,6921.0,4295.0,4295.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.566E7,1979.962378,0.006657364181321642,1.566E7,98.53286717752235,96.99238689084233,1.566E7,1.705544E7,6921.0,4295.0,4295.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.567E7,1982.702541,0.006669457381500348,1.567E7,98.53335673261007,96.99339413786727,1.567E7,1.7059536E7,6930.0,4301.0,4301.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.568E7,1985.117316,0.0066801168561136486,1.568E7,98.53387755102041,96.99445841276945,1.568E7,1.706324E7,6930.0,4301.0,4301.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.569E7,1987.319727,0.006689839116974753,1.569E7,98.53440407903123,96.99553568568052,1.569E7,1.7063624E7,6932.0,4302.0,4302.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.57E7,1989.523291,0.006699565988753056,1.57E7,98.53501910828025,96.99678814398844,1.57E7,1.7062784E7,6936.0,4304.0,4304.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.571E7,1991.700591,0.006709185578992449,1.571E7,98.53556333545512,96.99789541323813,1.571E7,1.7078144E7,6938.0,4305.0,4305.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.572E7,1994.051744,0.006719583083825359,1.572E7,98.53606870229008,96.9989264584462,1.572E7,1.7094272E7,6938.0,4305.0,4305.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.573E7,1997.082231,0.006732991587610789,1.573E7,98.53664971392244,97.00012540864721,1.573E7,1.710292E7,6938.0,4305.0,4305.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.574E7,1999.704326,0.0067445911594489465,1.574E7,98.537166454892,97.0011779469041,1.574E7,1.7099992E7,6943.0,4309.0,4309.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.575E7,2002.006868,0.006754779419793139,1.575E7,98.53774603174602,97.00236443273451,1.575E7,1.7103888E7,6945.0,4310.0,4310.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.576E7,2004.34558,0.00676513446713633,1.576E7,98.53816624365483,97.00321965604107,1.576E7,1.7115032E7,6945.0,4310.0,4310.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.577E7,2006.664633,0.006775403862757321,1.577E7,98.53868738110336,97.0042851942107,1.577E7,1.7117352E7,6947.0,4311.0,4311.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.578E7,2009.096332,0.0067861704850310876,1.578E7,98.53931558935362,97.0055692036413,1.578E7,1.7114808E7,6949.0,4312.0,4312.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.579E7,2011.928456,0.006798715661193087,1.579E7,98.53989233692211,97.00674954710918,1.579E7,1.7122488E7,6951.0,4313.0,4313.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.58E7,2014.743198,0.006811186603292293,1.58E7,98.54044303797468,97.00788280547937,1.58E7,1.712628E7,6953.0,4314.0,4314.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.581E7,2017.013688,0.0068212492754406275,1.581E7,98.54092346616066,97.00886720781783,1.581E7,1.7131528E7,6953.0,4314.0,4314.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.582E7,2019.510929,0.006832313157402128,1.582E7,98.54149178255372,97.01003408246933,1.582E7,1.7125744E7,6960.0,4319.0,4319.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.583E7,2022.001287,0.006843347900147384,1.583E7,98.54194567277321,97.01095355891137,1.583E7,1.7127848E7,6960.0,4319.0,4319.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.584E7,2024.907073,0.006856237747765109,1.584E7,98.5424494949495,97.01199740612985,1.584E7,1.7146936E7,6960.0,4319.0,4319.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.585E7,2027.276923,0.006866750885821531,1.585E7,98.54305362776026,97.01323468096547,1.585E7,1.7148016E7,6965.0,4323.0,4323.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.586E7,2030.005984,0.006878863792634669,1.586E7,98.54356872635562,97.01428895449419,1.586E7,1.7156848E7,6965.0,4323.0,4323.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.587E7,2032.781479,0.0068911805847295315,1.587E7,98.54413988657845,97.015456653315,1.587E7,1.7153768E7,6967.0,4324.0,4324.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.588E7,2035.165764,0.006901767741944678,1.588E7,98.5446725440806,97.01655156209571,1.588E7,1.71642E7,6967.0,4324.0,4324.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.589E7,2037.754307,0.006913259457666663,1.589E7,98.54521711768407,97.01767269806388,1.589E7,1.7160576E7,6969.0,4325.0,4325.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.59E7,2040.050354,0.006923455288372071,1.59E7,98.54578616352201,97.01884039037635,1.59E7,1.7165016E7,6969.0,4325.0,4325.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.591E7,2042.287703,0.006933390501669708,1.591E7,98.54628535512256,97.01986253856451,1.591E7,1.716508E7,6969.0,4325.0,4325.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.592E7,2044.775792,0.006944434510917372,1.592E7,98.54677763819095,97.02087490036463,1.592E7,1.7157864E7,6973.0,4327.0,4327.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.593E7,2047.539735,0.0069567081386991796,1.593E7,98.54735091023227,97.02204508392138,1.593E7,1.7165096E7,6973.0,4327.0,4327.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.594E7,2049.920436,0.006967282387092215,1.594E7,98.54786072772899,97.02310122100417,1.594E7,1.716908E7,6973.0,4327.0,4327.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.595E7,2052.124057,0.006977074257693576,1.595E7,98.54839498432601,97.02420098420755,1.595E7,1.717636E7,6973.0,4327.0,4327.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.596E7,2054.782749,0.00698888533665092,1.596E7,98.54879072681703,97.02501416071388,1.596E7,1.717212E7,6982.0,4333.0,4333.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.597E7,2056.981332,0.00699865895229637,1.597E7,98.54942391984972,97.02632054469873,1.597E7,1.7183624E7,6982.0,4333.0,4333.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.598E7,2059.491646,0.007009823490462164,1.598E7,98.54998748435544,97.02747982457677,1.598E7,1.7191552E7,6982.0,4333.0,4333.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.599E7,2062.431989,0.00702290289901665,1.599E7,98.55050031269543,97.02852818782833,1.599E7,1.7194616E7,6984.0,4334.0,4334.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.6E7,2067.125103,0.007043788548106898,1.6E7,98.5510625,97.02968225871118,1.6E7,1.7202408E7,6984.0,4334.0,4334.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.601E7,2069.482156,0.007054282941398762,1.601E7,98.55158650843224,97.03076910339874,1.601E7,1.7210376E7,6986.0,4335.0,4335.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.602E7,2071.933109,0.0070652012272602325,1.602E7,98.55210362047441,97.0318257118311,1.602E7,1.7219552E7,6991.0,4339.0,4339.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.603E7,2074.184691,0.007075231401010413,1.603E7,98.55265751715532,97.0329582094647,1.603E7,1.72196E7,6991.0,4339.0,4339.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.604E7,2076.28353,0.007084583457915829,1.604E7,98.55320448877805,97.03407598266706,1.604E7,1.7223856E7,6991.0,4339.0,4339.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.605E7,2078.723336,0.007095455515687631,1.605E7,98.55378193146419,97.03524706342502,1.605E7,1.7224984E7,6993.0,4340.0,4340.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.606E7,2081.601621,0.007108289433131261,1.606E7,98.55426525529265,97.03623343650825,1.606E7,1.7235656E7,6995.0,4341.0,4341.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.607E7,2084.137128,0.00711959782667183,1.607E7,98.5547790914748,97.03730060850742,1.607E7,1.7240048E7,6995.0,4341.0,4341.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.608E7,2086.569056,0.007130444402512889,1.608E7,98.55533582089552,97.03845031659274,1.608E7,1.724028E7,6997.0,4342.0,4342.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.609E7,2089.194441,0.00714215730439909,1.609E7,98.5558234928527,97.03944895783626,1.609E7,1.7245424E7,6997.0,4342.0,4342.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.61E7,2091.796432,0.007153766197012687,1.61E7,98.55631677018634,97.04045679635776,1.61E7,1.724596E7,6999.0,4343.0,4343.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.611E7,2094.358642,0.007165202754000896,1.611E7,98.55674115456239,97.04132464476582,1.611E7,1.7253728E7,7001.0,4344.0,4344.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.612E7,2096.825785,0.007176217022024026,1.612E7,98.55722084367245,97.04231262599504,1.612E7,1.7256936E7,7003.0,4345.0,4345.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.613E7,2099.74266,0.0071892472089688745,1.613E7,98.55769373837569,97.04327698884725,1.613E7,1.7267728E7,7008.0,4349.0,4349.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.614E7,2102.400773,0.0072011275620247174,1.614E7,98.55812267657993,97.04415799319396,1.614E7,1.72766E7,7013.0,4353.0,4353.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.615E7,2104.655398,0.007211208723630946,1.615E7,98.55868730650155,97.04532442417646,1.615E7,1.7283776E7,7017.0,4355.0,4355.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.616E7,2106.974894,0.007221584351380939,1.616E7,98.55922648514851,97.04643550212653,1.616E7,1.729112E7,7019.0,4356.0,4356.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.617E7,2109.200368,0.007231544330428967,1.617E7,98.55978354978355,97.04757581170715,1.617E7,1.7299688E7,7021.0,4357.0,4357.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.618E7,2111.553474,0.007242079687768072,1.618E7,98.56030902348579,97.04864114382708,1.618E7,1.7306536E7,7025.0,4359.0,4359.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.619E7,2114.319739,0.007254461846111534,1.619E7,98.56073502161829,97.04951366018963,1.619E7,1.7302344E7,7029.0,4361.0,4361.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.62E7,2116.925668,0.0072661332340138406,1.62E7,98.56127777777778,97.05062069260464,1.62E7,1.73126E7,7031.0,4362.0,4362.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.621E7,2119.301597,0.0072767830137917605,1.621E7,98.56176434299815,97.05161283658373,1.621E7,1.7326448E7,7033.0,4363.0,4363.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.622E7,2121.73091,0.007287672713608291,1.622E7,98.56217016029592,97.05244765974582,1.622E7,1.7327456E7,7033.0,4363.0,4363.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.623E7,2124.393251,0.007299607095313671,1.623E7,98.56269254467036,97.053517312788,1.623E7,1.7327608E7,7037.0,4365.0,4365.0,13.0,3892.9487771112135,0.0,1.0195807975799014
1.624E7,2126.697576,0.007309945348265114,1.624E7,98.56322044334975,97.05459693865993,1.624E7,1.7342264E7,7037.0,4365.0,4365.0,13.0,3892.9487771112135,0.0,1.0195807975799014
